y;yhat;yprobs;data;model;Temperature;k_selected;N_train;model_class;n_tokens;x
1.07;-0.74;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;pyrrolidin-2-one
1.07;-0.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;pyrrolidin-2-one
0.7;-3.08;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;butane-1,2,3,4-tetrol
0.7;-3.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;butane-1,2,3,4-tetrol
-1.456;-0.63;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;2-methyl-4,6-dinitrophenol
-1.8;-3.2;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;fluorobenzene
-1.8;-2.0;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;fluorobenzene
-2.92;-2.7;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-chloro-4-nitrobenzene
-4.445;-3.74;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methyl-3-phenyl-5-[3-(trifluoromethyl)phenyl]pyridin-4-one
-4.445;-3.68;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methyl-3-phenyl-5-[3-(trifluoromethyl)phenyl]pyridin-4-one
-4.445;-3.67;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methyl-3-phenyl-5-[3-(trifluoromethyl)phenyl]pyridin-4-one
-7.96;-4.67;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;tetradecane
-7.96;-4.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;tetradecane
-2.39;-1.74;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;chloromethylbenzene
-2.39;2.07;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;chloromethylbenzene
-0.5;-0.51;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;3,3-dimethylbutan-1-ol
-4.0;-3.59;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1,2,3-trichlorobenzene
-5.26;-3.22;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;phenanthrene
-2.616;-1.51;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;ethyl 4-aminobenzoate
-2.616;-1.17;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;ethyl 4-aminobenzoate
-2.616;-1.48;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;ethyl 4-aminobenzoate
-2.616;-1.63;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;ethyl 4-aminobenzoate
-2.616;-1.18;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;ethyl 4-aminobenzoate
-3.27;-2.64;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methylcyclohexene
-3.27;-2.35;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methylcyclohexene
-1.99;-2.67;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;5-hydroxy-5-(5-hydroxy-2,4,6-trioxo-1,3-diazinan-5-yl)-1,3-diazinane-2,4,6-trione
-1.99;-2.45;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;5-hydroxy-5-(5-hydroxy-2,4,6-trioxo-1,3-diazinan-5-yl)-1,3-diazinane-2,4,6-trione
-2.92;-3.45;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methoxy-4-prop-2-enylbenzene
-2.92;-2.64;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methoxy-4-prop-2-enylbenzene
-2.92;-2.45;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methoxy-4-prop-2-enylbenzene
-0.82;-0.51;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;furan
-3.561;-5.47;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;3-N,3-N-diethyl-2,4-dinitro-6-(trifluoromethyl)benzene-1,3-diamine
-1.34;-0.35;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;methyl pentanoate
0.49;-1.22;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;oxolane
0.49;-1.18;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;oxolane
-7.28;-6.22;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1,2-dichloro-3-(2,3-dichlorophenyl)benzene
-7.28;-6.12;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1,2-dichloro-3-(2,3-dichlorophenyl)benzene
-7.28;-6.02;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1,2-dichloro-3-(2,3-dichlorophenyl)benzene
-7.28;-5.02;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1,2-dichloro-3-(2,3-dichlorophenyl)benzene
-2.34;-2.21;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;2,4,6-trichlorophenol
-3.754;-2.8;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;7-chloro-1-methyl-5-phenyl-3H-1,4-benzodiazepin-2-one
-4.432;-6.32;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;N-(4-chlorophenyl)-2-dimethoxyphosphinothioylsulfanyl-N-propan-2-ylacetamide
-4.432;-5.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;N-(4-chlorophenyl)-2-dimethoxyphosphinothioylsulfanyl-N-propan-2-ylacetamide
-4.11;-2.78;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-(2-methylcyclohexyl)-3-phenylurea
-1.6;-1.62;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1,2-dichloropropane
-3.13;-3.82;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methoxy-4-prop-1-enylbenzene
-3.13;-3.22;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methoxy-4-prop-1-enylbenzene
-3.13;-2.48;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methoxy-4-prop-1-enylbenzene
-3.13;-2.45;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;1-methoxy-4-prop-1-enylbenzene
-2.21;2.73;2.0806;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;toluene
-2.18;-0.53;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;25947;butane-1-thiol
